1507881378.09593987,$GPROM CORE 6.02 (36023) Oct 15 2009 16:52:08*56

1507881378.0959959,$GPRV=AC SD PDoS SR*20

1507881483.10505414,$GPRMC,075806.00,A,3110.28405,N,12124.49492,E,11.802,257.04,131017,,,A*57

1507881484.10697484,$GPRMC,075807.00,A,3110.28340,N,12124.49118,E,11.305,256.98,131017,,,A*5F

1507881485.10648322,$GPRMC,075808.00,A,3110.28281,N,12124.48753,E,11.040,257.18,131017,,,A*5F

1507881486.10885954,$GPRMC,075809.00,A,3110.28236,N,12124.48387,E,10.889,257.71,131017,,,A*5C

1507881487.10765052,$GPRMC,075810.00,A,3110.28182,N,12124.48062,E,9.948,257.34,131017,,,A*65

1507881488.10785103,$GPRMC,075811.00,A,3110.28130,N,12124.47758,E,8.967,257.15,131017,,,A*63

1507881489.10672879,$GPRMC,075812.00,A,3110.28076,N,12124.47489,E,8.162,257.21,131017,,,A*66

1507881490.10689998,$GPRMC,075813.00,A,3110.28027,N,12124.47243,E,7.614,257.47,131017,,,A*6A

1507881491.10713482,$GPRMC,075814.00,A,3110.27985,N,12124.47007,E,7.168,257.25,131017,,,A*69

1507881492.10871816,$GPRMC,075815.00,A,3110.27932,N,12124.46789,E,6.851,257.34,131017,,,A*66

1507881493.11285973,$GPRMC,075816.00,A,3110.27902,N,12124.46570,E,6.635,257.08,131017,,,A*61

1507881494.10874939,$GPRMC,075817.00,A,3110.27861,N,12124.46366,E,6.653,256.67,131017,,,A*6D

1507881495.10801554,$GPRMC,075818.00,A,3110.27817,N,12124.46174,E,6.440,256.17,131017,,,A*65

1507881496.1075058,$GPRMC,075819.00,A,3110.27787,N,12124.45975,E,6.193,256.05,131017,,,A*60

1507881497.10594273,$GPRMC,075820.00,A,3110.27747,N,12124.45794,E,5.644,255.72,131017,,,A*6A

1507881498.10857439,$GPRMC,075821.00,A,3110.27731,N,12124.45633,E,4.820,256.06,131017,,,A*6B

1507881499.10687852,$GPRMC,075822.00,A,3110.27701,N,12124.45523,E,3.581,256.60,131017,,,A*68

1507881500.10746169,$GPRMC,075823.00,A,3110.27693,N,12124.45404,E,3.906,256.48,131017,,,A*6E

1507881501.10786271,$GPRMC,075824.00,A,3110.27641,N,12124.45316,E,4.472,257.17,131017,,,A*60

1507881502.10701036,$GPRMC,075825.00,A,3110.27625,N,12124.45143,E,5.569,256.61,131017,,,A*6B

1507881503.10585666,$GPRMC,075826.00,A,3110.27579,N,12124.44985,E,6.100,256.60,131017,,,A*68

1507881504.1048615,$GPRMC,075827.00,A,3110.27556,N,12124.44796,E,6.093,255.83,131017,,,A*6D

1507881505.1090188,$GPRMC,075828.00,A,3110.27525,N,12124.44610,E,6.205,255.08,131017,,,A*67

1507881506.1050415,$GPRMC,075829.00,A,3110.27462,N,12124.44450,E,6.440,255.69,131017,,,A*62

1507881507.10496974,$GPRMC,075830.00,A,3110.27444,N,12124.44248,E,6.515,256.41,131017,,,A*69

1507881508.10389185,$GPRMC,075831.00,A,3110.27418,N,12124.44085,E,5.476,257.06,131017,,,A*67

1507881509.10277128,$GPRMC,075832.00,A,3110.27400,N,12124.43925,E,4.375,256.88,131017,,,A*6B

1507881510.10837555,$GPRMC,075833.00,A,3110.27418,N,12124.43736,E,4.650,257.12,131017,,,A*6F

1507881511.10486436,$GPRMC,075834.00,A,3110.27479,N,12124.43562,E,5.163,258.93,131017,,,A*6C

1507881512.1040988,$GPRMC,075835.00,A,3110.27485,N,12124.43419,E,4.265,260.01,131017,,,A*67

1507881513.10439515,$GPRMC,075836.00,A,3110.27534,N,12124.43258,E,2.954,259.62,131017,,,A*6C

1507881514.10353184,$GPRMC,075837.00,A,3110.27529,N,12124.43199,E,1.617,258.93,131017,,,A*6B

1507881515.10507154,$GPRMC,075838.00,A,3110.27463,N,12124.43196,E,1.865,258.96,131017,,,A*6A

1507881516.10458016,$GPRMC,075839.00,A,3110.27442,N,12124.43140,E,2.236,,131017,,,A*72

1507881517.10697436,$GPRMC,075840.00,A,3110.27443,N,12124.43075,E,2.226,,131017,,,A*7B

1507881518.1035521,$GPRMC,075841.00,A,3110.27459,N,12124.42992,E,2.120,,131017,,,A*75

1507881519.10368919,$GPRMC,075842.00,A,3110.27472,N,12124.42973,E,1.076,,131017,,,A*71

1507881520.10470557,$GPRMC,075843.00,A,3110.27433,N,12124.42968,E,0.219,,131017,,,A*75

1507881521.10405278,$GPRMC,075844.00,A,3110.27423,N,12124.42983,E,0.007,,131017,,,A*7B

1507881522.10412073,$GPRMC,075845.00,A,3110.27412,N,12124.42988,E,0.014,,131017,,,A*71

1507881523.10557532,$GPRMC,075846.00,A,3110.27405,N,12124.42999,E,0.006,,131017,,,A*77

1507881524.10386467,$GPRMC,075847.00,A,3110.27376,N,12124.43008,E,0.765,259.54,131017,,,A*66

1507881525.10407448,$GPRMC,075848.00,A,3110.27340,N,12124.42986,E,1.921,259.09,131017,,,A*65

1507881526.10494304,$GPRMC,075849.00,A,3110.27306,N,12124.42918,E,2.892,258.34,131017,,,A*64

1507881527.10303307,$GPRMC,075850.00,A,3110.27277,N,12124.42834,E,3.157,258.09,131017,,,A*6B

1507881528.10046673,$GPRMC,075851.00,A,3110.27266,N,12124.42715,E,3.945,258.48,131017,,,A*68

1507881529.10333395,$GPRMC,075852.00,A,3110.27264,N,12124.42588,E,3.455,258.65,131017,,,A*6C

1507881530.10324097,$GPRMC,075853.00,A,3110.27249,N,12124.42441,E,3.952,258.12,131017,,,A*6C

1507881531.10041595,$GPRMC,075854.00,A,3110.27147,N,12124.42278,E,5.099,256.30,131017,,,A*6C

1507881532.10178876,$GPRMC,075855.00,A,3110.27005,N,12124.42128,E,5.548,255.80,131017,,,A*6D

1507881533.10004807,$GPRMC,075856.00,A,3110.26935,N,12124.41936,E,5.771,256.38,131017,,,A*69

1507881534.10452199,$GPRMC,075857.00,A,3110.26897,N,12124.41743,E,5.555,256.18,131017,,,A*6B

1507881535.1007092,$GPRMC,075858.00,A,3110.26816,N,12124.41561,E,5.755,256.40,131017,,,A*60

1507881536.10326099,$GPRMC,075859.00,A,3110.26738,N,12124.41410,E,6.001,256.46,131017,,,A*66

1507881537.10185766,$GPRMC,075900.00,A,3110.26687,N,12124.41246,E,5.360,255.75,131017,,,A*6F

1507881538.10208488,$GPRMC,075901.00,A,3110.26642,N,12124.41076,E,5.005,255.56,131017,,,A*67

1507881539.10056615,$GPRMC,075902.00,A,3110.26611,N,12124.40888,E,5.684,255.80,131017,,,A*6E

1507881540.10499454,$GPRMC,075903.00,A,3110.26608,N,12124.40659,E,6.753,258.12,131017,,,A*6B

1507881541.10432935,$GPRMC,075904.00,A,3110.26564,N,12124.40433,E,7.236,258.52,131017,,,A*68

1507881542.10276341,$GPRMC,075905.00,A,3110.26558,N,12124.40130,E,8.220,259.95,131017,,,A*62

1507881543.10284567,$GPRMC,075906.00,A,3110.26525,N,12124.39836,E,9.372,259.99,131017,,,A*61

1507881544.10626507,$GPRMC,075907.00,A,3110.26498,N,12124.39513,E,9.928,258.53,131017,,,A*6F

1507881545.10596633,$GPRMC,075908.00,A,3110.26446,N,12124.39191,E,10.247,257.73,131017,,,A*5A

1507881546.10324764,$GPRMC,075909.00,A,3110.26376,N,12124.38865,E,10.628,255.60,131017,,,A*51

1507881547.10479975,$GPRMC,075910.00,A,3110.26279,N,12124.38540,E,10.959,254.44,131017,,,A*53

1507881548.10569859,$GPRMC,075911.00,A,3110.26200,N,12124.38210,E,9.963,257.93,131017,,,A*66

1507881549.10583115,$GPRMC,075912.00,A,3110.26140,N,12124.37919,E,8.331,260.27,131017,,,A*68

1507881550.10880065,$GPRMC,075913.00,A,3110.26132,N,12124.37647,E,7.217,263.44,131017,,,A*64

1507881551.10987425,$GPRMC,075914.00,A,3110.26133,N,12124.37413,E,6.471,270.95,131017,,,A*68

1507881552.11074638,$GPRMC,075915.00,A,3110.26159,N,12124.37204,E,5.984,277.14,131017,,,A*6F

1507881553.10827756,$GPRMC,075916.00,A,3110.26188,N,12124.37030,E,5.617,284.71,131017,,,A*6F

1507881554.1064837,$GPRMC,075917.00,A,3110.26246,N,12124.36870,E,5.422,291.88,131017,,,A*64

1507881555.10650206,$GPRMC,075918.00,A,3110.26333,N,12124.36736,E,5.600,303.92,131017,,,A*66

1507881556.10569668,$GPRMC,075919.00,A,3110.26440,N,12124.36604,E,5.876,310.30,131017,,,A*61

1507881557.10381413,$GPRMC,075920.00,A,3110.26569,N,12124.36502,E,6.959,321.01,131017,,,A*6B

1507881558.1059556,$GPRMC,075921.00,A,3110.26750,N,12124.36399,E,6.778,324.75,131017,,,A*6D

1507881559.10763407,$GPRMC,075922.00,A,3110.26940,N,12124.36349,E,6.231,327.91,131017,,,A*6D

1507881560.10382485,$GPRMC,075923.00,A,3110.27200,N,12124.36295,E,10.193,332.34,131017,,,A*55

1507881561.10030341,$GPRMC,075924.00,A,3110.27499,N,12124.36156,E,12.456,332.94,131017,,,A*5C

1507881562.10095024,$GPRMC,075925.00,A,3110.27914,N,12124.36022,E,13.550,340.21,131017,,,A*5A

1507881563.10187674,$GPRMC,075926.00,A,3110.28373,N,12124.35852,E,15.348,342.97,131017,,,A*57

1507881564.10220528,$GPRMC,075927.00,A,3110.28850,N,12124.35706,E,15.982,347.17,131017,,,A*53

